design,campaign,tree,cell,seconds
phase-400k,xprof-r15,174d27b,ado_engine_call,1.086
phase-400k,xprof-r15,174d27b,p_setup,.348
phase-400k,xprof-r15,174d27b,p_buckets,.213
phase-400k,xprof-r15,174d27b,p_fit,.2330000000000001
phase-400k,xprof-r15,174d27b,p_ifasm,.0900000000000001
phase-400k,xprof-r15,174d27b,p_store,.003
phase-400k,xprof-r15,174d27b,p_cluster,0
phase-400k,xprof-r15,174d27b,p_boot,0
phase-400k,xprof-r15,174d27b,p_agg,0
phase-400k,xprof-r15,174d27b,x_driver,1.075
phase-400k,xprof-r15,174d27b,x_settle,.124
phase-400k,xprof-r15,174d27b,x_layout,.201
phase-400k,xprof-r15,174d27b,x_probs_alloc,.023
phase-400k,xprof-r15,174d27b,x_buckets_grid,.213
phase-400k,xprof-r15,174d27b,x_cell_slice,.012
phase-400k,xprof-r15,174d27b,x_cell_rows,.1070000000000001
phase-400k,xprof-r15,174d27b,wall,1.423
phase-400k,xprof-r15,174d27b,ado_prescan,.122
phase-400k,xprof-r15,174d27b,ado_engine_call,1.162
phase-400k,xprof-r15,174d27b,p_setup,.361
phase-400k,xprof-r15,174d27b,p_buckets,.223
phase-400k,xprof-r15,174d27b,p_fit,.2470000000000001
phase-400k,xprof-r15,174d27b,p_ifasm,.1040000000000001
phase-400k,xprof-r15,174d27b,p_store,.003
phase-400k,xprof-r15,174d27b,p_cluster,0
phase-400k,xprof-r15,174d27b,p_boot,0
phase-400k,xprof-r15,174d27b,p_agg,0
phase-400k,xprof-r15,174d27b,x_driver,1.15
phase-400k,xprof-r15,174d27b,x_settle,.126
phase-400k,xprof-r15,174d27b,x_layout,.21
phase-400k,xprof-r15,174d27b,x_probs_alloc,.025
phase-400k,xprof-r15,174d27b,x_buckets_grid,.223
phase-400k,xprof-r15,174d27b,x_cell_slice,.014
phase-400k,xprof-r15,174d27b,x_cell_rows,.1180000000000001
phase-400k,xprof-r16,174d27b,wall,1.344
phase-400k,xprof-r16,174d27b,ado_prescan,.12
phase-400k,xprof-r16,174d27b,ado_engine_call,1.081
phase-400k,xprof-r16,174d27b,p_setup,.349
phase-400k,xprof-r16,174d27b,p_buckets,.226
phase-400k,xprof-r16,174d27b,p_fit,.2250000000000001
phase-400k,xprof-r16,174d27b,p_ifasm,.086
phase-400k,xprof-r16,174d27b,p_store,.004
phase-400k,xprof-r16,174d27b,p_cluster,0
phase-400k,xprof-r16,174d27b,p_boot,0
phase-400k,xprof-r16,174d27b,p_agg,0
phase-400k,xprof-r16,174d27b,x_driver,1.07
phase-400k,xprof-r16,174d27b,x_settle,.123
phase-400k,xprof-r16,174d27b,x_layout,.203
phase-400k,xprof-r16,174d27b,x_probs_alloc,.023
phase-400k,xprof-r16,174d27b,x_buckets_grid,.226
phase-400k,xprof-r16,174d27b,x_cell_slice,.011
phase-400k,xprof-r16,174d27b,x_cell_rows,.0990000000000001
phase-400k,xprof-r16,174d27b,wall,1.335
phase-400k,xprof-r16,174d27b,ado_prescan,.125
phase-400k,xprof-r16,174d27b,ado_engine_call,1.07
phase-400k,xprof-r16,174d27b,p_setup,.352
phase-400k,xprof-r16,174d27b,p_buckets,.213
phase-400k,xprof-r16,174d27b,p_fit,.2270000000000001
phase-400k,xprof-r16,174d27b,p_ifasm,.087
phase-400k,xprof-r16,174d27b,p_store,.003
phase-400k,xprof-r16,174d27b,p_cluster,0
phase-400k,xprof-r16,174d27b,p_boot,0
phase-400k,xprof-r16,174d27b,p_agg,0
phase-400k,xprof-r16,174d27b,x_driver,1.061
phase-400k,xprof-r16,174d27b,x_settle,.125
phase-400k,xprof-r16,174d27b,x_layout,.203
phase-400k,xprof-r16,174d27b,x_probs_alloc,.024
phase-400k,xprof-r16,174d27b,x_buckets_grid,.213
phase-400k,xprof-r16,174d27b,x_cell_slice,.009
phase-400k,xprof-r16,174d27b,x_cell_rows,.1010000000000001
phase-400k,xprof-r16,174d27b,wall,1.326
phase-400k,xprof-r16,174d27b,ado_prescan,.12
phase-400k,xprof-r16,174d27b,ado_engine_call,1.068
phase-400k,xprof-r16,174d27b,p_setup,.349
phase-400k,xprof-r16,174d27b,p_buckets,.209
phase-400k,xprof-r16,174d27b,p_fit,.2300000000000001
phase-400k,xprof-r16,174d27b,p_ifasm,.0940000000000001
phase-400k,xprof-r16,174d27b,p_store,.003
phase-400k,xprof-r16,174d27b,p_cluster,0
phase-400k,xprof-r16,174d27b,p_boot,0
phase-400k,xprof-r16,174d27b,p_agg,0
phase-400k,xprof-r16,174d27b,x_driver,1.058
phase-400k,xprof-r16,174d27b,x_settle,.124
phase-400k,xprof-r16,174d27b,x_layout,.202
phase-400k,xprof-r16,174d27b,x_probs_alloc,.023
phase-400k,xprof-r16,174d27b,x_buckets_grid,.209
phase-400k,xprof-r16,174d27b,x_cell_slice,.009
phase-400k,xprof-r16,174d27b,x_cell_rows,.0980000000000001
phase-400k,xprof-r16,174d27b,wall,1.348
phase-400k,xprof-r16,174d27b,ado_prescan,.122
phase-400k,xprof-r16,174d27b,ado_engine_call,1.082
phase-400k,xprof-r16,174d27b,p_setup,.345
phase-400k,xprof-r16,174d27b,p_buckets,.218
phase-400k,xprof-r16,174d27b,p_fit,.2320000000000001
phase-400k,xprof-r16,174d27b,p_ifasm,.085
phase-400k,xprof-r16,174d27b,p_store,.003
phase-400k,xprof-r16,174d27b,p_cluster,0
phase-400k,xprof-r16,174d27b,p_boot,0
phase-400k,xprof-r16,174d27b,p_agg,0
phase-400k,xprof-r16,174d27b,x_driver,1.071
phase-400k,xprof-r16,174d27b,x_settle,.124
phase-400k,xprof-r16,174d27b,x_layout,.197
phase-400k,xprof-r16,174d27b,x_probs_alloc,.024
phase-400k,xprof-r16,174d27b,x_buckets_grid,.218
phase-400k,xprof-r16,174d27b,x_cell_slice,.014
phase-400k,xprof-r16,174d27b,x_cell_rows,.1090000000000001
phase-400k,xprof-r16,f1-repaired,wall,1.324
phase-400k,xprof-r16,f1-repaired,ado_prescan,.118
phase-400k,xprof-r16,f1-repaired,ado_engine_call,1.068
phase-400k,xprof-r16,f1-repaired,p_setup,.348
phase-400k,xprof-r16,f1-repaired,p_buckets,.213
phase-400k,xprof-r16,f1-repaired,p_fit,.2280000000000001
phase-400k,xprof-r16,f1-repaired,p_ifasm,.087
phase-400k,xprof-r16,f1-repaired,p_store,.004
phase-400k,xprof-r16,f1-repaired,p_cluster,0
phase-400k,xprof-r16,f1-repaired,p_boot,0
phase-400k,xprof-r16,f1-repaired,p_agg,0
phase-400k,xprof-r16,f1-repaired,x_driver,.992
phase-400k,xprof-r16,f1-repaired,x_settle,.125
phase-400k,xprof-r16,f1-repaired,x_layout,.2
phase-400k,xprof-r16,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r16,f1-repaired,x_buckets_grid,.213
phase-400k,xprof-r16,f1-repaired,x_cell_slice,.01
phase-400k,xprof-r16,f1-repaired,x_cell_rows,.1040000000000001
phase-400k,xprof-r16,f1-repaired,wall,1.332
phase-400k,xprof-r16,f1-repaired,ado_prescan,.12
phase-400k,xprof-r16,f1-repaired,ado_engine_call,1.076
phase-400k,xprof-r16,f1-repaired,p_setup,.349
phase-400k,xprof-r16,f1-repaired,p_buckets,.216
phase-400k,xprof-r16,f1-repaired,p_fit,.2300000000000001
phase-400k,xprof-r16,f1-repaired,p_ifasm,.0900000000000001
phase-400k,xprof-r16,f1-repaired,p_store,.004
phase-400k,xprof-r16,f1-repaired,p_cluster,0
phase-400k,xprof-r16,f1-repaired,p_boot,0
phase-400k,xprof-r16,f1-repaired,p_agg,0
phase-400k,xprof-r16,f1-repaired,x_driver,1
phase-400k,xprof-r16,f1-repaired,x_settle,.124
phase-400k,xprof-r16,f1-repaired,x_layout,.201
phase-400k,xprof-r16,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r16,f1-repaired,x_buckets_grid,.216
phase-400k,xprof-r16,f1-repaired,x_cell_slice,.006
phase-400k,xprof-r16,f1-repaired,x_cell_rows,.1080000000000001
phase-400k,xprof-r16,f1-repaired,wall,1.332
phase-400k,xprof-r16,f1-repaired,ado_prescan,.121
phase-400k,xprof-r16,f1-repaired,ado_engine_call,1.075
phase-400k,xprof-r16,f1-repaired,p_setup,.348
phase-400k,xprof-r16,f1-repaired,p_buckets,.213
phase-400k,xprof-r16,f1-repaired,p_fit,.2300000000000001
phase-400k,xprof-r16,f1-repaired,p_ifasm,.0890000000000001
phase-400k,xprof-r16,f1-repaired,p_store,.003
phase-400k,xprof-r16,f1-repaired,p_cluster,0
phase-400k,xprof-r16,f1-repaired,p_boot,0
phase-400k,xprof-r16,f1-repaired,p_agg,0
phase-400k,xprof-r16,f1-repaired,x_driver,.998
phase-400k,xprof-r16,f1-repaired,x_settle,.124
phase-400k,xprof-r16,f1-repaired,x_layout,.201
phase-400k,xprof-r16,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r16,f1-repaired,x_buckets_grid,.214
phase-400k,xprof-r16,f1-repaired,x_cell_slice,.012
phase-400k,xprof-r16,f1-repaired,x_cell_rows,.1040000000000001
phase-400k,xprof-r16,f1-repaired,wall,1.36
phase-400k,xprof-r16,f1-repaired,ado_prescan,.119
phase-400k,xprof-r16,f1-repaired,ado_engine_call,1.106
phase-400k,xprof-r16,f1-repaired,p_setup,.355
phase-400k,xprof-r16,f1-repaired,p_buckets,.218
phase-400k,xprof-r16,f1-repaired,p_fit,.2380000000000001
phase-400k,xprof-r16,f1-repaired,p_ifasm,.0970000000000001
phase-400k,xprof-r16,f1-repaired,p_store,.003
phase-400k,xprof-r16,f1-repaired,p_cluster,0
phase-400k,xprof-r16,f1-repaired,p_boot,0
phase-400k,xprof-r16,f1-repaired,p_agg,0
phase-400k,xprof-r16,f1-repaired,x_driver,1.028
phase-400k,xprof-r16,f1-repaired,x_settle,.126
phase-400k,xprof-r16,f1-repaired,x_layout,.204
phase-400k,xprof-r16,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r16,f1-repaired,x_buckets_grid,.219
phase-400k,xprof-r16,f1-repaired,x_cell_slice,.012
phase-400k,xprof-r16,f1-repaired,x_cell_rows,.1070000000000001
phase-400k,xprof-r17,f1-repaired,wall,1.33
phase-400k,xprof-r17,f1-repaired,ado_prescan,.122
phase-400k,xprof-r17,f1-repaired,ado_engine_call,1.07
phase-400k,xprof-r17,f1-repaired,p_setup,.348
phase-400k,xprof-r17,f1-repaired,p_buckets,.21
phase-400k,xprof-r17,f1-repaired,p_fit,.2290000000000001
phase-400k,xprof-r17,f1-repaired,p_ifasm,.0890000000000001
phase-400k,xprof-r17,f1-repaired,p_store,.003
phase-400k,xprof-r17,f1-repaired,p_cluster,0
phase-400k,xprof-r17,f1-repaired,p_boot,0
phase-400k,xprof-r17,f1-repaired,p_agg,0
phase-400k,xprof-r17,f1-repaired,x_driver,.994
phase-400k,xprof-r17,f1-repaired,x_settle,.126
phase-400k,xprof-r17,f1-repaired,x_layout,.199
phase-400k,xprof-r17,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r17,f1-repaired,x_buckets_grid,.211
phase-400k,xprof-r17,f1-repaired,x_cell_slice,.009
phase-400k,xprof-r17,f1-repaired,x_cell_rows,.1060000000000001
phase-400k,xprof-r17,f1-repaired,wall,1.338
phase-400k,xprof-r17,f1-repaired,ado_prescan,.12
phase-400k,xprof-r17,f1-repaired,ado_engine_call,1.08
phase-400k,xprof-r17,f1-repaired,p_setup,.349
phase-400k,xprof-r17,f1-repaired,p_buckets,.22
phase-400k,xprof-r17,f1-repaired,p_fit,.2310000000000001
phase-400k,xprof-r17,f1-repaired,p_ifasm,.085
phase-400k,xprof-r17,f1-repaired,p_store,.003
phase-400k,xprof-r17,f1-repaired,p_cluster,0
phase-400k,xprof-r17,f1-repaired,p_boot,0
phase-400k,xprof-r17,f1-repaired,p_agg,0
phase-400k,xprof-r17,f1-repaired,x_driver,1.004
phase-400k,xprof-r17,f1-repaired,x_settle,.125
phase-400k,xprof-r17,f1-repaired,x_layout,.2
phase-400k,xprof-r17,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r17,f1-repaired,x_buckets_grid,.221
phase-400k,xprof-r17,f1-repaired,x_cell_slice,.012
phase-400k,xprof-r17,f1-repaired,x_cell_rows,.103
phase-400k,xprof-r17,f1-repaired,wall,1.339
phase-400k,xprof-r17,f1-repaired,ado_prescan,.119
phase-400k,xprof-r17,f1-repaired,ado_engine_call,1.077
phase-400k,xprof-r17,f1-repaired,p_setup,.354
phase-400k,xprof-r17,f1-repaired,p_buckets,.211
phase-400k,xprof-r17,f1-repaired,p_fit,.2240000000000001
phase-400k,xprof-r17,f1-repaired,p_ifasm,.0960000000000001
phase-400k,xprof-r17,f1-repaired,p_store,.003
phase-400k,xprof-r17,f1-repaired,p_cluster,0
phase-400k,xprof-r17,f1-repaired,p_boot,0
phase-400k,xprof-r17,f1-repaired,p_agg,0
phase-400k,xprof-r17,f1-repaired,x_driver,.999
phase-400k,xprof-r17,f1-repaired,x_settle,.125
phase-400k,xprof-r17,f1-repaired,x_layout,.203
phase-400k,xprof-r17,f1-repaired,x_probs_alloc,.026
phase-400k,xprof-r17,f1-repaired,x_buckets_grid,.212
phase-400k,xprof-r17,f1-repaired,x_cell_slice,.009
phase-400k,xprof-r17,f1-repaired,x_cell_rows,.1030000000000001
phase-400k,xprof-r17,f1-repaired,wall,1.352
phase-400k,xprof-r17,f1-repaired,ado_prescan,.122
phase-400k,xprof-r17,f1-repaired,ado_engine_call,1.092
phase-400k,xprof-r17,f1-repaired,p_setup,.352
phase-400k,xprof-r17,f1-repaired,p_buckets,.215
phase-400k,xprof-r17,f1-repaired,p_fit,.2350000000000001
phase-400k,xprof-r17,f1-repaired,p_ifasm,.0920000000000001
phase-400k,xprof-r17,f1-repaired,p_store,.003
phase-400k,xprof-r17,f1-repaired,p_cluster,0
phase-400k,xprof-r17,f1-repaired,p_boot,0
phase-400k,xprof-r17,f1-repaired,p_agg,0
phase-400k,xprof-r17,f1-repaired,x_driver,1.012
phase-400k,xprof-r17,f1-repaired,x_settle,.124
phase-400k,xprof-r17,f1-repaired,x_layout,.202
phase-400k,xprof-r17,f1-repaired,x_probs_alloc,.026
phase-400k,xprof-r17,f1-repaired,x_buckets_grid,.216
phase-400k,xprof-r17,f1-repaired,x_cell_slice,.008
phase-400k,xprof-r17,f1-repaired,x_cell_rows,.1060000000000001
phase-400k,xprof-r17,174d27b,wall,1.302
phase-400k,xprof-r17,174d27b,ado_prescan,.12
phase-400k,xprof-r17,174d27b,ado_engine_call,1.041
phase-400k,xprof-r17,174d27b,p_setup,.349
phase-400k,xprof-r17,174d27b,p_buckets,.209
phase-400k,xprof-r17,174d27b,p_fit,.2190000000000001
phase-400k,xprof-r17,174d27b,p_ifasm,.087
phase-400k,xprof-r17,174d27b,p_store,.003
phase-400k,xprof-r17,174d27b,p_cluster,0
phase-400k,xprof-r17,174d27b,p_boot,0
phase-400k,xprof-r17,174d27b,p_agg,0
phase-400k,xprof-r17,174d27b,x_driver,1.032
phase-400k,xprof-r17,174d27b,x_settle,.125
phase-400k,xprof-r17,174d27b,x_layout,.2
phase-400k,xprof-r17,174d27b,x_probs_alloc,.024
phase-400k,xprof-r17,174d27b,x_buckets_grid,.209
phase-400k,xprof-r17,174d27b,x_cell_slice,.006
phase-400k,xprof-r17,174d27b,x_cell_rows,.0930000000000001
phase-400k,xprof-r17,174d27b,wall,1.336
phase-400k,xprof-r17,174d27b,ado_prescan,.122
phase-400k,xprof-r17,174d27b,ado_engine_call,1.077
phase-400k,xprof-r17,174d27b,p_setup,.346
phase-400k,xprof-r17,174d27b,p_buckets,.214
phase-400k,xprof-r17,174d27b,p_fit,.2300000000000001
phase-400k,xprof-r17,174d27b,p_ifasm,.088
phase-400k,xprof-r17,174d27b,p_store,.003
phase-400k,xprof-r17,174d27b,p_cluster,0
phase-400k,xprof-r17,174d27b,p_boot,0
phase-400k,xprof-r17,174d27b,p_agg,0
phase-400k,xprof-r17,174d27b,x_driver,1.068
phase-400k,xprof-r17,174d27b,x_settle,.124
phase-400k,xprof-r17,174d27b,x_layout,.199
phase-400k,xprof-r17,174d27b,x_probs_alloc,.023
phase-400k,xprof-r17,174d27b,x_buckets_grid,.214
phase-400k,xprof-r17,174d27b,x_cell_slice,.009
phase-400k,xprof-r17,174d27b,x_cell_rows,.1090000000000001
phase-400k,xprof-r17,174d27b,wall,1.359
phase-400k,xprof-r17,174d27b,ado_prescan,.121
phase-400k,xprof-r17,174d27b,ado_engine_call,1.102
phase-400k,xprof-r17,174d27b,p_setup,.349
phase-400k,xprof-r17,174d27b,p_buckets,.215
phase-400k,xprof-r17,174d27b,p_fit,.2330000000000001
phase-400k,xprof-r17,174d27b,p_ifasm,.0970000000000001
phase-400k,xprof-r17,174d27b,p_store,.003
phase-400k,xprof-r17,174d27b,p_cluster,0
phase-400k,xprof-r17,174d27b,p_boot,0
phase-400k,xprof-r17,174d27b,p_agg,0
phase-400k,xprof-r17,174d27b,x_driver,1.092
phase-400k,xprof-r17,174d27b,x_settle,.124
phase-400k,xprof-r17,174d27b,x_layout,.201
phase-400k,xprof-r17,174d27b,x_probs_alloc,.024
phase-400k,xprof-r17,174d27b,x_buckets_grid,.215
phase-400k,xprof-r17,174d27b,x_cell_slice,.013
phase-400k,xprof-r17,174d27b,x_cell_rows,.1160000000000001
phase-400k,xprof-r17,174d27b,wall,1.33
phase-400k,xprof-r17,174d27b,ado_prescan,.122
phase-400k,xprof-r17,174d27b,ado_engine_call,1.073
phase-400k,xprof-r17,174d27b,p_setup,.35
phase-400k,xprof-r17,174d27b,p_buckets,.216
phase-400k,xprof-r17,174d27b,p_fit,.2260000000000001
phase-400k,xprof-r17,174d27b,p_ifasm,.0910000000000001
phase-400k,xprof-r17,174d27b,p_store,.003
phase-400k,xprof-r17,174d27b,p_cluster,0
phase-400k,xprof-r17,174d27b,p_boot,0
phase-400k,xprof-r17,174d27b,p_agg,0
phase-400k,xprof-r17,174d27b,x_driver,1.063
phase-400k,xprof-r17,174d27b,x_settle,.124
phase-400k,xprof-r17,174d27b,x_layout,.202
phase-400k,xprof-r17,174d27b,x_probs_alloc,.024
phase-400k,xprof-r17,174d27b,x_buckets_grid,.216
phase-400k,xprof-r17,174d27b,x_cell_slice,.005
phase-400k,xprof-r17,174d27b,x_cell_rows,.1030000000000001
phase-400k,xprof-r18,174d27b,wall,1.329
phase-400k,xprof-r18,174d27b,ado_prescan,.121
phase-400k,xprof-r18,174d27b,ado_engine_call,1.074
phase-400k,xprof-r18,174d27b,p_setup,.348
phase-400k,xprof-r18,174d27b,p_buckets,.214
phase-400k,xprof-r18,174d27b,p_fit,.2270000000000001
phase-400k,xprof-r18,174d27b,p_ifasm,.097
phase-400k,xprof-r18,174d27b,p_store,.003
phase-400k,xprof-r18,174d27b,p_cluster,0
phase-400k,xprof-r18,174d27b,p_boot,0
phase-400k,xprof-r18,174d27b,p_agg,0
phase-400k,xprof-r18,174d27b,x_driver,1.063
phase-400k,xprof-r18,174d27b,x_settle,.123
phase-400k,xprof-r18,174d27b,x_layout,.202
phase-400k,xprof-r18,174d27b,x_probs_alloc,.023
phase-400k,xprof-r18,174d27b,x_buckets_grid,.214
phase-400k,xprof-r18,174d27b,x_cell_slice,.005
phase-400k,xprof-r18,174d27b,x_cell_rows,.1
phase-400k,xprof-r18,174d27b,wall,1.344
phase-400k,xprof-r18,174d27b,ado_prescan,.123
phase-400k,xprof-r18,174d27b,ado_engine_call,1.08
phase-400k,xprof-r18,174d27b,p_setup,.351
phase-400k,xprof-r18,174d27b,p_buckets,.212
phase-400k,xprof-r18,174d27b,p_fit,.2290000000000001
phase-400k,xprof-r18,174d27b,p_ifasm,.095
phase-400k,xprof-r18,174d27b,p_store,.003
phase-400k,xprof-r18,174d27b,p_cluster,0
phase-400k,xprof-r18,174d27b,p_boot,0
phase-400k,xprof-r18,174d27b,p_agg,0
phase-400k,xprof-r18,174d27b,x_driver,1.07
phase-400k,xprof-r18,174d27b,x_settle,.125
phase-400k,xprof-r18,174d27b,x_layout,.203
phase-400k,xprof-r18,174d27b,x_probs_alloc,.023
phase-400k,xprof-r18,174d27b,x_buckets_grid,.212
phase-400k,xprof-r18,174d27b,x_cell_slice,.01
phase-400k,xprof-r18,174d27b,x_cell_rows,.1050000000000001
phase-400k,xprof-r18,174d27b,wall,1.368
phase-400k,xprof-r18,174d27b,ado_prescan,.121
phase-400k,xprof-r18,174d27b,ado_engine_call,1.11
phase-400k,xprof-r18,174d27b,p_setup,.358
phase-400k,xprof-r18,174d27b,p_buckets,.22
phase-400k,xprof-r18,174d27b,p_fit,.2330000000000001
phase-400k,xprof-r18,174d27b,p_ifasm,.0960000000000001
phase-400k,xprof-r18,174d27b,p_store,.003
phase-400k,xprof-r18,174d27b,p_cluster,0
phase-400k,xprof-r18,174d27b,p_boot,0
phase-400k,xprof-r18,174d27b,p_agg,0
phase-400k,xprof-r18,174d27b,x_driver,1.099
phase-400k,xprof-r18,174d27b,x_settle,.127
phase-400k,xprof-r18,174d27b,x_layout,.207
phase-400k,xprof-r18,174d27b,x_probs_alloc,.024
phase-400k,xprof-r18,174d27b,x_buckets_grid,.22
phase-400k,xprof-r18,174d27b,x_cell_slice,.008
phase-400k,xprof-r18,174d27b,x_cell_rows,.1110000000000001
phase-400k,xprof-r18,174d27b,wall,1.336
phase-400k,xprof-r18,174d27b,ado_prescan,.123
phase-400k,xprof-r18,174d27b,ado_engine_call,1.07
phase-400k,xprof-r18,174d27b,p_setup,.344
phase-400k,xprof-r18,174d27b,p_buckets,.211
phase-400k,xprof-r18,174d27b,p_fit,.2320000000000001
phase-400k,xprof-r18,174d27b,p_ifasm,.0930000000000001
phase-400k,xprof-r18,174d27b,p_store,.004
phase-400k,xprof-r18,174d27b,p_cluster,0
phase-400k,xprof-r18,174d27b,p_boot,0
phase-400k,xprof-r18,174d27b,p_agg,0
phase-400k,xprof-r18,174d27b,x_driver,1.06
phase-400k,xprof-r18,174d27b,x_settle,.125
phase-400k,xprof-r18,174d27b,x_layout,.197
phase-400k,xprof-r18,174d27b,x_probs_alloc,.022
phase-400k,xprof-r18,174d27b,x_buckets_grid,.211
phase-400k,xprof-r18,174d27b,x_cell_slice,.013
phase-400k,xprof-r18,174d27b,x_cell_rows,.099
phase-400k,xprof-r18,f1-repaired,wall,1.361
phase-400k,xprof-r18,f1-repaired,ado_prescan,.12
phase-400k,xprof-r18,f1-repaired,ado_engine_call,1.105
phase-400k,xprof-r18,f1-repaired,p_setup,.351
phase-400k,xprof-r18,f1-repaired,p_buckets,.218
phase-400k,xprof-r18,f1-repaired,p_fit,.2330000000000001
phase-400k,xprof-r18,f1-repaired,p_ifasm,.1000000000000001
phase-400k,xprof-r18,f1-repaired,p_store,.003
phase-400k,xprof-r18,f1-repaired,p_cluster,0
phase-400k,xprof-r18,f1-repaired,p_boot,0
phase-400k,xprof-r18,f1-repaired,p_agg,0
phase-400k,xprof-r18,f1-repaired,x_driver,1.024
phase-400k,xprof-r18,f1-repaired,x_settle,.125
phase-400k,xprof-r18,f1-repaired,x_layout,.203
phase-400k,xprof-r18,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r18,f1-repaired,x_buckets_grid,.219
phase-400k,xprof-r18,f1-repaired,x_cell_slice,.01
phase-400k,xprof-r18,f1-repaired,x_cell_rows,.1090000000000001
phase-400k,xprof-r18,f1-repaired,wall,1.339
phase-400k,xprof-r18,f1-repaired,ado_prescan,.121
phase-400k,xprof-r18,f1-repaired,ado_engine_call,1.076
phase-400k,xprof-r18,f1-repaired,p_setup,.346
phase-400k,xprof-r18,f1-repaired,p_buckets,.214
phase-400k,xprof-r18,f1-repaired,p_fit,.2290000000000001
phase-400k,xprof-r18,f1-repaired,p_ifasm,.0920000000000001
phase-400k,xprof-r18,f1-repaired,p_store,.003
phase-400k,xprof-r18,f1-repaired,p_cluster,0
phase-400k,xprof-r18,f1-repaired,p_boot,0
phase-400k,xprof-r18,f1-repaired,p_agg,0
phase-400k,xprof-r18,f1-repaired,x_driver,1.001
phase-400k,xprof-r18,f1-repaired,x_settle,.124
phase-400k,xprof-r18,f1-repaired,x_layout,.199
phase-400k,xprof-r18,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r18,f1-repaired,x_buckets_grid,.214
phase-400k,xprof-r18,f1-repaired,x_cell_slice,.009
phase-400k,xprof-r18,f1-repaired,x_cell_rows,.1100000000000001
phase-400k,xprof-r18,f1-repaired,wall,1.341
phase-400k,xprof-r18,f1-repaired,ado_prescan,.121
phase-400k,xprof-r18,f1-repaired,ado_engine_call,1.077
phase-400k,xprof-r18,f1-repaired,p_setup,.35
phase-400k,xprof-r18,f1-repaired,p_buckets,.212
phase-400k,xprof-r18,f1-repaired,p_fit,.2290000000000001
phase-400k,xprof-r18,f1-repaired,p_ifasm,.0950000000000001
phase-400k,xprof-r18,f1-repaired,p_store,.003
phase-400k,xprof-r18,f1-repaired,p_cluster,0
phase-400k,xprof-r18,f1-repaired,p_boot,0
phase-400k,xprof-r18,f1-repaired,p_agg,0
phase-400k,xprof-r18,f1-repaired,x_driver,1.001
phase-400k,xprof-r18,f1-repaired,x_settle,.125
phase-400k,xprof-r18,f1-repaired,x_layout,.2
phase-400k,xprof-r18,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r18,f1-repaired,x_buckets_grid,.213
phase-400k,xprof-r18,f1-repaired,x_cell_slice,.008
phase-400k,xprof-r18,f1-repaired,x_cell_rows,.1040000000000001
phase-400k,xprof-r18,f1-repaired,wall,1.352
phase-400k,xprof-r18,f1-repaired,ado_prescan,.121
phase-400k,xprof-r18,f1-repaired,ado_engine_call,1.092
phase-400k,xprof-r18,f1-repaired,p_setup,.353
phase-400k,xprof-r18,f1-repaired,p_buckets,.217
phase-400k,xprof-r18,f1-repaired,p_fit,.2350000000000001
phase-400k,xprof-r18,f1-repaired,p_ifasm,.0940000000000001
phase-400k,xprof-r18,f1-repaired,p_store,.003
phase-400k,xprof-r18,f1-repaired,p_cluster,0
phase-400k,xprof-r18,f1-repaired,p_boot,0
phase-400k,xprof-r18,f1-repaired,p_agg,0
phase-400k,xprof-r18,f1-repaired,x_driver,1.015
phase-400k,xprof-r18,f1-repaired,x_settle,.126
phase-400k,xprof-r18,f1-repaired,x_layout,.203
phase-400k,xprof-r18,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r18,f1-repaired,x_buckets_grid,.218
phase-400k,xprof-r18,f1-repaired,x_cell_slice,.011
phase-400k,xprof-r18,f1-repaired,x_cell_rows,.1010000000000001
phase-400k,xprof-r19,f1-repaired,wall,1.353
phase-400k,xprof-r19,f1-repaired,ado_prescan,.12
phase-400k,xprof-r19,f1-repaired,ado_engine_call,1.095
phase-400k,xprof-r19,f1-repaired,p_setup,.349
phase-400k,xprof-r19,f1-repaired,p_buckets,.209
phase-400k,xprof-r19,f1-repaired,p_fit,.2350000000000001
phase-400k,xprof-r19,f1-repaired,p_ifasm,.0940000000000001
phase-400k,xprof-r19,f1-repaired,p_store,.004
phase-400k,xprof-r19,f1-repaired,p_cluster,0
phase-400k,xprof-r19,f1-repaired,p_boot,0
phase-400k,xprof-r19,f1-repaired,p_agg,0
phase-400k,xprof-r19,f1-repaired,x_driver,1.018
phase-400k,xprof-r19,f1-repaired,x_settle,.124
phase-400k,xprof-r19,f1-repaired,x_layout,.2
phase-400k,xprof-r19,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r19,f1-repaired,x_buckets_grid,.21
phase-400k,xprof-r19,f1-repaired,x_cell_slice,.013
phase-400k,xprof-r19,f1-repaired,x_cell_rows,.1160000000000001
phase-400k,xprof-r19,f1-repaired,wall,1.341
